Idx_Sample,Ref.,Mixture Code in Ref,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,LOI,OPC (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),MK (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg in 1m3 mix),Total aggregates (kg in 1m3 mix),Coarse Agg density (kg/m3),Fine Agg density (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Na2O (l),SiO2 (l),H2O,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,AL/B,SH/SS,Ms,Ag/B,W/B,Additional water (kg in 1m3 mix),Sp/B,Superplasticizer (kg in 1m3 mix),Total water (in solutions + additional) (kg in 1m3 mix),Initial curing temp (C),Final curing temp (C),7d CS,28d CS,1-d Cubic compressive strength (MPa),3-d Cubic compressive strength (MPa),7-d Cubic compressive strength (MPa),14-d Cubic compressive strength (MPa) ,21-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),56-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,180-d Cubic compressive strength (MPa),365-d Cubic compressive strength (MPa) ,1-d Cylindrical compressive strength (MPa),2-d Cylindrical compressive strength (MPa),3-d Cylindrical compressive strength (MPa),4-d Cylindrical compressive strength (MPa),5-d Cylindrical compressive strength (MPa),7-d Cylindrical compressive strength (MPa),12-d Cylindrical compressive strength (MPa),14-d Cylindrical compressive strength (MPa),21-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Cylindrical compressive strength (MPa) ,365-d Cylindrical compressive strength (MPa),Slump (mm),flowtable,"CO2 footprint
(kg emision per 1m3 of samples produced and cured)
[108] and [109] used"
836,[59],Mix no.11,62.3,28.1,2.1,0.5,1.0,0.5,1.0,0.4,0.0,0.0,0.0,0.0,2.5,,400.0,,,,,860.0,860.0,1720.0,2.5,2.67,114.0,11.40%,30.10%,59%,46.0,16.0,0.4,0.403508772,2.6,4.3,0.3,0.0,0.02625,10.5,124.55,50.0,24.0,29.5161,31.9355,,,29.5161,,,31.9355,,,,,,,,,,,,,,,,,,,120.325,,159.0969333
837,[59],Mix no.12,62.3,28.1,2.1,0.5,1.0,0.5,1.0,0.4,0.0,0.0,0.0,0.0,2.5,,400.0,,,,,895.0,895.0,1790.0,2.5,2.67,85.5,11.40%,30.10%,59%,34.5,16.0,0.3,0.403508772,2.6,4.5,0.3,0.0,0.02625,10.5,103.7375,50.0,24.0,16.129,17.9032,,,16.129,,,17.9032,,,,,,,,,,,,,,,,,,,70.2439,,135.0785333
838,[59],Mix no.13,62.3,28.1,2.1,0.5,1.0,0.5,1.0,0.4,0.0,0.0,0.0,0.0,2.5,,400.0,,,,,875.0,875.0,1750.0,2.5,2.67,107.5,11.40%,30.10%,59%,32.5,16.0,0.35,0.302325581,2.6,4.4,0.3,0.0,0.02625,10.5,115.8875,50.0,24.0,31.9719,35.5177,,,31.9719,,,35.5177,,,,,,,,,,,,,,,,,,,69.8592,,140.3553333
839,[59],Mix no.14,62.3,28.1,2.1,0.5,1.0,0.5,1.0,0.4,0.0,0.0,0.0,0.0,2.5,,400.0,,,,,875.0,875.0,1750.0,2.5,2.67,93.0,11.40%,30.10%,59%,47.0,16.0,0.35,0.505376344,2.6,4.4,0.3,0.0,0.1175,47.0,134.525,50.0,24.0,23.0777,25.1063,,,23.0777,,,25.1063,,,,,,,,,,,,,,,,,,,109.859,,221.5265333
847,[62],Mix 1,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.03,12.3,188.22,25.0,24.0,18.5,22.4,,,18.5,,,22.4,,,,,,,,,,,,,,,,,,,,,113.0524
848,[62],Mix 2,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.03,12.3,211.22,25.0,24.0,14.1,16.4,,,14.1,,,16.4,,,,,,,,,,,,,,,,,,,,,113.0524
849,[62],Mix 3,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.6,0.0,0.03,12.3,235.22,25.0,24.0,10.6,13.2,,,10.6,,,13.2,,,,,,,,,,,,,,,,,,,,,113.0524
850,[62],Mix 4,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.04,16.4,190.68,25.0,24.0,17.8,21.4,,,17.8,,,21.4,,,,,,,,,,,,,,,,,,,,,120.7604
851,[62],Mix 5,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,41.0,11.00%,29.00%,60%,103.0,14.0,0.351219512,2.512195122,2.6,4.5,0.4,0.0,0.04,16.4,180.76,25.0,24.0,10.1,13.8,,,10.1,,,13.8,,,,,,,,,,,,,,,,,,,,,164.9292
852,[62],Mix 6,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,12.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.04,16.4,190.96,25.0,24.0,15.3,18.3,,,15.3,,,18.3,,,,,,,,,,,,,,,,,,,,,114.4792
853,[62],Mix 7,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,10.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.04,16.4,191.24,25.0,24.0,13.4,16.1,,,13.4,,,16.1,,,,,,,,,,,,,,,,,,,,,108.198
854,[62],Mix 8,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,41.0,11.00%,29.00%,60%,103.0,12.0,0.351219512,2.512195122,2.6,4.5,0.4,0.0,0.03,12.3,179.54,25.0,24.0,8.9,10.8,,,8.9,,,10.8,,,,,,,,,,,,,,,,,,,,,141.4416
855,[62],Mix 9,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,41.0,11.00%,29.00%,60%,103.0,10.0,0.351219512,2.512195122,2.6,4.5,0.4,0.0,0.03,12.3,180.78,25.0,24.0,6.2,8.9,,,6.2,,,8.9,,,,,,,,,,,,,,,,,,,,,125.662
856,[62],Mix 10,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.05,20.5,193.14,25.0,24.0,16.2,19.6,,,16.2,,,19.6,,,,,,,,,,,,,,,,,,,,,128.4684
857,[62],Mix 11,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.06,24.6,195.6,25.0,24.0,13.3,16.6,,,13.3,,,16.6,,,,,,,,,,,,,,,,,,,,,136.1764
858,[62],Mix 12,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,96.0,11.00%,29.00%,60%,48.0,14.0,0.351219512,0.5,2.6,4.5,0.5,0.0,0.03,12.3,187.1,25.0,24.0,14.0,19.5,,,14.0,,,19.5,,,,,,,,,,,,,,,,,,,,,118.0392
859,[62],Mix 13,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,108.0,11.00%,29.00%,60%,36.0,14.0,0.351219512,0.333333333,2.6,4.5,0.5,0.0,0.03,12.3,189.02,25.0,24.0,19.1,23.1,,,19.1,,,23.1,,,,,,,,,,,,,,,,,,,,,109.4904
860,[62],Mix 14,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,117.0,11.00%,29.00%,60%,47.0,14.0,0.4,0.401709402,2.6,4.5,0.5,0.0,0.03,12.3,190.26,25.0,24.0,18.8,23.5,,,18.8,,,23.5,,,,,,,,,,,,,,,,,,,,,124.5268
861,[62],Mix 15,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,132.0,11.00%,29.00%,60%,53.0,14.0,0.451219512,0.401515152,2.6,4.5,0.5,0.0,0.03,12.3,192.9,25.0,24.0,21.1,24.1,,,21.1,,,24.1,,,,,,,,,,,,,,,,,,,,,136.3612
862,[62],Mix 16,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,146.5,11.00%,29.00%,60%,58.5,14.0,0.5,0.399317406,2.6,4.5,0.5,0.0,0.03,12.3,195.02,25.0,24.0,17.3,19.8,,,17.3,,,19.8,,,,,,,,,,,,,,,,,,,,,147.4794
863,[62],Mix 17,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,88.0,11.00%,29.00%,60%,35.0,14.0,0.3,0.397727273,2.6,4.5,0.5,0.0,0.03,12.3,185.58,25.0,24.0,14.1,18.7,,,14.1,,,18.7,,,,,,,,,,,,,,,,,,,,,101.218
864,[62],Mix 1,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.03,12.3,188.22,40.0,24.0,19.7,23.6,,17.2,19.7,,,23.6,,,,,,,,,,,,,,,,,,,,,122.6774
865,[62],Mix 1,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.03,12.3,188.22,80.0,24.0,24.6,27.5,,21.5,24.6,,,27.5,,,,,,,,,,,,,,,,,,,,,148.3440667
866,[62],Mix 1,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.03,12.3,188.22,40.0,24.0,22.9,25.3,,19.5,22.9,,,25.3,,,,,,,,,,,,,,,,,,,,,132.3024
867,[62],Mix 1,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,103.0,11.00%,29.00%,60%,41.0,14.0,0.351219512,0.398058252,2.6,4.5,0.5,0.0,0.03,12.3,188.22,80.0,24.0,25.0,28.2,,22.3,25.0,,,28.2,,,,,,,,,,,,,,,,,,,,,183.6357333
868,[62],Mix 15,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,132.0,11.00%,29.00%,60%,53.0,14.0,0.451219512,0.401515152,2.6,4.5,0.5,0.0,0.03,12.3,192.9,40.0,24.0,25.3,29.4,,22.1,25.3,,,29.4,,,,,,,,,,,,,,,,,,,,,145.9862
869,[62],Mix 15,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,132.0,11.00%,29.00%,60%,53.0,14.0,0.451219512,0.401515152,2.6,4.5,0.5,0.0,0.03,12.3,192.9,80.0,24.0,27.8,30.8,,23.4,27.8,,,30.8,,,,,,,,,,,,,,,,,,,,,171.6528667
870,[62],Mix 15,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,132.0,11.00%,29.00%,60%,53.0,14.0,0.451219512,0.401515152,2.6,4.5,0.5,0.0,0.03,12.3,192.9,40.0,24.0,27.1,30.1,,23.3,27.1,,,30.1,,,,,,,,,,,,,,,,,,,,,155.6112
871,[62],Mix 15,40.17,13.86,15.16,9.7,9.57,3.66,1.53,0.09,0.0,0.0,0.0,0.0,4.75,,,,,,410.0,740.0,1110.0,1850.0,2.44,2.6,132.0,11.00%,29.00%,60%,53.0,14.0,0.451219512,0.401515152,2.6,4.5,0.5,0.0,0.03,12.3,192.9,80.0,24.0,29.0,31.9,,24.1,29.0,,,31.9,,,,,,,,,,,,,,,,,,,,,206.9445333
873,[63],FA 25-GGBS75,39.33611247,19.17281174,1.186523227,26.13046455,5.34603912,0.0,0.0,1.438508557,0.124694377,0.0,0.0,0.0,1.648606357,,102.0,307.0,,,,1293.0,554.0,1847.0,2.58,2.62,102.0,13.70%,29.40%,57%,41.0,10.0,0.349633252,0.401960784,2.1,4.5,0.3,55.0,0.0,0.0,137.638,25.0,24.0,44.4,55.5,,,44.4,48.2,,55.5,74.0,,,,,,,,,,,,,,,,,,,,93.3636
874,[63],FA 00-GGBS100,30.61,16.24,0.584,34.48,6.79,0.0,0.0,1.85,0.0,0.0,0.0,0.0,2.1,,,409.0,,,,1293.0,554.0,1847.0,2.58,2.62,102.0,13.70%,29.40%,57%,41.0,10.0,0.349633252,0.401960784,2.1,4.5,0.3,55.0,0.0,0.0,137.638,25.0,24.0,52.4,58.6,,,52.4,56.2,,58.6,83.0,,,,,,,,,,,,,,,,,,,,98.2596
875,[64],,32.62,31.23,8.48,17.12,3.49,0.91,0.1,0.0,1.65,0.0,0.0,0.0,0.93,,444.0,,,,,1260.0,540.0,1800.0,2.69,2.6,111.0,14.70%,29.40%,56%,45.0,8.0,0.351351351,0.405405405,2.0,4.1,0.3,36.0,0.013063063,5.8,132.129,25.0,24.0,6.4726,15.1027,,,6.4726,10.7877,,15.1027,14.863,,,,,,,,,,,,,,,,,,35.0,,88.856
876,[64],,32.62,31.23,8.48,17.12,3.49,0.91,0.1,0.0,1.65,0.0,0.0,0.0,0.93,,414.0,,,,,1260.0,540.0,1800.0,2.69,2.6,133.0,14.70%,29.40%,56%,53.0,8.0,0.449275362,0.398496241,2.0,4.3,0.3,14.0,0.014009662,5.8,127.867,25.0,24.0,19.3007,26.2238,,,19.3007,26.8531,,26.2238,23.7063,,,,,,,,,,,,,,,,,,60.0,,101.5584
877,[64],,32.62,31.23,8.48,17.12,3.49,0.91,0.1,0.0,1.65,0.0,0.0,0.0,0.93,,444.0,,,,,1260.0,540.0,1800.0,2.69,2.6,111.0,14.70%,29.40%,56%,45.0,12.0,0.351351351,0.405405405,2.0,4.1,0.3,36.0,0.013063063,5.8,124.929,25.0,24.0,14.863,31.1644,,,14.863,26.3699,,31.1644,32.6027,,,,,,,,,,,,,,,,,,80.0,,102.644
878,[64],,32.62,31.23,8.48,17.12,3.49,0.91,0.1,0.0,1.65,0.0,0.0,0.0,0.93,,414.0,,,,,1260.0,540.0,1800.0,2.69,2.6,133.0,14.70%,29.40%,56%,53.0,12.0,0.449275362,0.398496241,2.0,4.3,0.3,14.0,0.014009662,5.8,119.387,25.0,24.0,17.8322,24.3357,,,17.8322,24.3357,,24.3357,21.8182,,,,,,,,,,,,,,,,,,90.0,,117.7976
879,[64],,32.62,31.23,8.48,17.12,3.49,0.91,0.1,0.0,1.65,0.0,0.0,0.0,0.93,,414.0,,,,,1260.0,540.0,1800.0,2.69,2.6,133.0,14.70%,29.40%,56%,53.0,8.0,0.449275362,0.398496241,2.0,4.3,0.3,14.0,0.014009662,5.8,127.867,60.0,24.0,13.6525,14.6454,,,13.6525,17.3759,,14.6454,15.8865,,,,,,,,,,,,,,,,,,110.0,,124.0167333
907,[67],GPC-SAC,58.772,23.615,4.99,6.427,1.191,0.441,1.284,0.487,1.157,0.191,0.0,0.124,1.323,,271.6,38.8,,77.6,,1221.2,620.8,1842.0,2.65,2.8,138.7,14.70%,29.40%,56%,55.3,12.0,0.5,0.398702235,2.0,4.7,0.3,13.3,0.0,0.0,119.5893,23.0,24.0,12.0,33.36,,,,,,,,,,,2.9,,8.3,,,15.0,,,,41.7,,,,,,,138.31736
