Idx_Sample,Ref.,Mixture Code in Ref,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,MnO,LOI,OPC (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),MK (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg in 1m3 mix),Total aggregates (kg in 1m3 mix),Coarse Agg density (kg/m3),Fine Agg density (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Na2O (l),SiO2 (l),H2O,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,AL/B,SH/SS,Ms,Ag/B,W/B,Additional water (kg in 1m3 mix),Sp/B,Superplasticizer (kg in 1m3 mix),Total water (in solutions + additional) (kg in 1m3 mix),Initial curing time (day),Initial curing temp (C),Initial curing rest time (day),Final curing temp (C),7d CS,28d CS,1-d Cubic compressive strength (MPa),3-d Cubic compressive strength (MPa),7-d Cubic compressive strength (MPa),14-d Cubic compressive strength (MPa) ,21-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),56-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,180-d Cubic compressive strength (MPa),365-d Cubic compressive strength (MPa) ,1-d Cylindrical compressive strength (MPa),2-d Cylindrical compressive strength (MPa),3-d Cylindrical compressive strength (MPa),4-d Cylindrical compressive strength (MPa),5-d Cylindrical compressive strength (MPa),7-d Cylindrical compressive strength (MPa),12-d Cylindrical compressive strength (MPa),14-d Cylindrical compressive strength (MPa),21-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Cylindrical compressive strength (MPa) ,365-d Cylindrical compressive strength (MPa),Slump (mm),flowtable,"CO2 footprint
(kg emision per 1m3 of samples produced and cured)
[108] and [109] used"
1401,[99],FA-70 GGBS- 30 B-360 AGG/B-5.18 ALK/B-0.55 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,252,108,,,,1090.8,774,1864.8,2.8,2.65,141.4285714,11.50%,30.00%,59%,56.57142857,8,0.55,0.4,2.6,5.2,0.4,0,0.04,14.4,129.8442857,,25,1,30,,31.0876,,,,,,31.0876,,,,,,,,,,,,,,,,,,,115,,128.2282971
1402,[99],FA-70 GGBS- 30 B-360 AGG/B-5.18 ALK/B-0.60 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,252,108,,,,1090.8,774,1864.8,2.8,2.65,154.2857143,11.50%,30.00%,59%,61.71428571,8,0.6,0.4,2.6,5.2,0.4,0,0.04,14.4,140.8628571,,25,1,30,,25.8006,,,,,,25.8006,,,,,,,,,,,,,,,,,,,180,,136.0084114
1403,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.45 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,135,11.50%,30.00%,59%,54,8,0.45,0.4,2.6,4.2,0.3,0,0.04,16.8,125.775,,25,1,30,,36.7598,,,,,,36.7598,,,,,,,,,,,,,,,,,,,84,,129.53088
1404,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.50 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,150,11.50%,30.00%,59%,60,8,0.5,0.4,2.6,4.2,0.3,0,0.04,16.8,138.63,,25,1,30,,38.1285,,,,,,38.1285,,,,,,,,,,,,,,,,,,,100,,138.60768
1405,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.55 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,165,11.50%,30.00%,59%,66,8,0.55,0.4,2.6,4.2,0.4,0,0.04,16.8,151.485,,25,1,30,,26.2011,,,,,,26.2011,,,,,,,,,,,,,,,,,,,111,,147.68448
1406,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.60 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,180,11.50%,30.00%,59%,72,8,0.6,0.4,2.6,4.2,0.4,0,0.04,16.8,164.34,,25,1,30,,25.0279,,,,,,25.0279,,,,,,,,,,,,,,,,,,,154,,156.76128
1407,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.45 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,144.6428571,11.50%,30.00%,59%,57.85714286,8,0.45,0.4,2.6,3.9,0.3,0,0.04,18,134.7589286,,25,1,30,,33.8562,,,,,,33.8562,,,,,,,,,,,,,,,,,,,78,,137.9622857
1408,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.50 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,160.7142857,11.50%,30.00%,59%,64.28571429,8,0.5,0.4,2.6,3.9,0.3,0,0.04,18,148.5321429,,25,1,30,,38.8889,,,,,,38.8889,,,,,,,,,,,,,,,,,,,92,,147.6874286
1409,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.55 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,176.7857143,11.50%,30.00%,59%,70.71428571,8,0.55,0.4,2.6,3.9,0.4,0,0.04,18,162.3053571,,25,1,30,,25.6209,,,,,,25.6209,,,,,,,,,,,,,,,,,,,107,,157.4125714
1410,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.60 T ºC - 25,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,192.8571429,11.50%,30.00%,59%,77.14285714,8,0.6,0.4,2.6,3.9,0.4,0,0.04,18,176.0785714,,25,1,30,,20.5882,,,,,,20.5882,,,,,,,,,,,,,,,,,,,146,,167.1377143
1411,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.45 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,115.7142857,11.50%,30.00%,59%,46.28571429,8,0.45,0.4,2.6,5.2,0.3,0,0.04,14.4,107.8071429,,25,1,30,,42.2961,,,,,,42.2961,,,,,,,,,,,,,,,,,,,125,,114.3960686
1412,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.50 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,128.5714286,11.50%,30.00%,59%,51.42857143,8,0.5,0.4,2.6,5.2,0.3,0,0.04,14.4,118.8257143,,25,1,30,,48.006,,,,,,48.006,,,,,,,,,,,,,,,,,,,136,,122.1761829
1413,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.55 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,141.4285714,11.50%,30.00%,59%,56.57142857,8,0.55,0.4,2.6,5.2,0.4,0,0.04,14.4,129.8442857,,25,1,30,,46.7372,,,,,,46.7372,,,,,,,,,,,,,,,,,,,142,,129.9562971
1414,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.60 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,154.2857143,11.50%,30.00%,59%,61.71428571,8,0.6,0.4,2.6,5.2,0.4,0,0.04,14.4,140.8628571,,25,1,30,,43.3535,,,,,,43.3535,,,,,,,,,,,,,,,,,,,194,,137.7364114
1415,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.45 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,135,11.50%,30.00%,59%,54,8,0.45,0.4,2.6,4.2,0.3,0,0.04,16.8,125.775,,25,1,30,,46.1453,,,,,,46.1453,,,,,,,,,,,,,,,,,,,102,,131.54688
1416,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.50 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,150,11.50%,30.00%,59%,60,8,0.5,0.4,2.6,4.2,0.3,0,0.04,16.8,138.63,,25,1,30,,51.4246,,,,,,51.4246,,,,,,,,,,,,,,,,,,,115,,140.62368
1417,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.55 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,165,11.50%,30.00%,59%,66,8,0.55,0.4,2.6,4.2,0.4,0,0.04,16.8,151.485,,25,1,30,,44.581,,,,,,44.581,,,,,,,,,,,,,,,,,,,135,,149.70048
1418,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.60 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,180,11.50%,30.00%,59%,72,8,0.6,0.4,2.6,4.2,0.4,0,0.04,16.8,164.34,,25,1,30,,46.5363,,,,,,46.5363,,,,,,,,,,,,,,,,,,,170,,158.77728
1419,[99],FA-60 GGBS- 40 B-450 AGG/B-3.85 ALK/B-0.45 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,270,180,,,,972,760.5,1732.5,2.8,2.65,144.6428571,11.50%,30.00%,59%,57.85714286,8,0.45,0.4,2.6,3.9,0.3,0,0.04,18,134.7589286,,25,1,30,,45.7516,,,,,,45.7516,,,,,,,,,,,,,,,,,,,83,,140.1222857
1420,[99],FA-60 GGBS- 40 B-450 AGG/B-3.85 ALK/B-0.50 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,270,180,,,,972,760.5,1732.5,2.8,2.65,160.7142857,11.50%,30.00%,59%,64.28571429,8,0.5,0.4,2.6,3.9,0.3,0,0.04,18,148.5321429,,25,1,30,,50.7843,,,,,,50.7843,,,,,,,,,,,,,,,,,,,106,,149.8474286
1421,[99],FA-60 GGBS- 40 B-450 AGG/B-3.85 ALK/B-0.55 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,270,180,,,,972,760.5,1732.5,2.8,2.65,176.7857143,11.50%,30.00%,59%,70.71428571,8,0.55,0.4,2.6,3.9,0.4,0,0.04,18,162.3053571,,25,1,30,,41.8627,,,,,,41.8627,,,,,,,,,,,,,,,,,,,118,,159.5725714
1422,[99],FA-60 GGBS- 40 B-450 AGG/B-3.85 ALK/B-0.60 T ºC - 25,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,270,180,,,,972,760.5,1732.5,2.8,2.65,192.8571429,11.50%,30.00%,59%,77.14285714,8,0.6,0.4,2.6,3.9,0.4,0,0.04,18,176.0785714,,25,1,30,,45.7516,,,,,,45.7516,,,,,,,,,,,,,,,,,,,155,,169.2977143
1423,[99],FA-50 GGBS- 50 B-360 AGG/B-5.18 ALK/B-0.45 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,180,180,,,,1090.8,774,1864.8,2.8,2.65,115.7142857,11.50%,30.00%,59%,46.28571429,8,0.45,0.4,2.6,5.2,0.3,0,0.04,14.4,107.8071429,,25,1,30,,55.4079,,,,,,55.4079,,,,,,,,,,,,,,,,,,,175,,116.1240686
1424,[99],FA-50 GGBS- 50 B-360 AGG/B-5.18 ALK/B-0.50 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,180,180,,,,1090.8,774,1864.8,2.8,2.65,128.5714286,11.50%,30.00%,59%,51.42857143,8,0.5,0.4,2.6,5.2,0.3,0,0.04,14.4,118.8257143,,25,1,30,,59.6375,,,,,,59.6375,,,,,,,,,,,,,,,,,,,184,,123.9041829
1425,[99],FA-50 GGBS- 50 B-360 AGG/B-5.18 ALK/B-0.55 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,180,180,,,,1090.8,774,1864.8,2.8,2.65,141.4285714,11.50%,30.00%,59%,56.57142857,8,0.55,0.4,2.6,5.2,0.4,0,0.04,14.4,129.8442857,,25,1,30,,51.6012,,,,,,51.6012,,,,,,,,,,,,,,,,,,,195,,131.6842971
1426,[99],FA-50 GGBS- 50 B-360 AGG/B-5.18 ALK/B-0.60 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,180,180,,,,1090.8,774,1864.8,2.8,2.65,154.2857143,11.50%,30.00%,59%,61.71428571,8,0.6,0.4,2.6,5.2,0.4,0,0.04,14.4,140.8628571,,25,1,30,,46.5257,,,,,,46.5257,,,,,,,,,,,,,,,,,,,225,,139.4644114
1427,[99],FA-50 GGBS- 50 B-420 AGG/B-4.23 ALK/B-0.45 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,210,210,,,,966,810.6,1776.6,2.8,2.65,135,11.50%,30.00%,59%,54,8,0.45,0.4,2.6,4.2,0.3,0,0.04,16.8,125.775,,25,1,30,,56.7039,,,,,,56.7039,,,,,,,,,,,,,,,,,,,148,,133.56288
1428,[99],FA-50 GGBS- 50 B-420 AGG/B-4.23 ALK/B-0.50 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,210,210,,,,966,810.6,1776.6,2.8,2.65,150,11.50%,30.00%,59%,60,8,0.5,0.4,2.6,4.2,0.3,0,0.04,16.8,138.63,,25,1,30,,60.419,,,,,,60.419,,,,,,,,,,,,,,,,,,,162,,142.63968
1429,[99],FA-50 GGBS- 50 B-420 AGG/B-4.23 ALK/B-0.55 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,210,210,,,,966,810.6,1776.6,2.8,2.65,165,11.50%,30.00%,59%,66,8,0.55,0.4,2.6,4.2,0.4,0,0.04,16.8,151.485,,25,1,30,,46.5363,,,,,,46.5363,,,,,,,,,,,,,,,,,,,171,,151.71648
1430,[99],FA-50 GGBS- 50 B-420 AGG/B-4.23 ALK/B-0.60 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,210,210,,,,966,810.6,1776.6,2.8,2.65,180,11.50%,30.00%,59%,72,8,0.6,0.4,2.6,4.2,0.4,0,0.04,16.8,164.34,,25,1,30,,47.514,,,,,,47.514,,,,,,,,,,,,,,,,,,,205,,160.79328
1431,[99],FA-50 GGBS- 50 B-450 AGG/B-3.85 ALK/B-0.45 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,225,225,,,,972,760.5,1732.5,2.8,2.65,144.6428571,11.50%,30.00%,59%,57.85714286,8,0.45,0.4,2.6,3.9,0.3,0,0.04,18,134.7589286,,25,1,30,,48.9542,,,,,,48.9542,,,,,,,,,,,,,,,,,,,96,,142.2822857
1432,[99],FA-50 GGBS- 50 B-450 AGG/B-3.85 ALK/B-0.50 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,225,225,,,,972,760.5,1732.5,2.8,2.65,160.7142857,11.50%,30.00%,59%,64.28571429,8,0.5,0.4,2.6,3.9,0.3,0,0.04,18,148.5321429,,25,1,30,,58.3333,,,,,,58.3333,,,,,,,,,,,,,,,,,,,111,,152.0074286
1433,[99],FA-50 GGBS- 50 B-450 AGG/B-3.85 ALK/B-0.55 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,225,225,,,,972,760.5,1732.5,2.8,2.65,176.7857143,11.50%,30.00%,59%,70.71428571,8,0.55,0.4,2.6,3.9,0.4,0,0.04,18,162.3053571,,25,1,30,,48.4967,,,,,,48.4967,,,,,,,,,,,,,,,,,,,135,,161.7325714
1434,[99],FA-50 GGBS- 50 B-450 AGG/B-3.85 ALK/B-0.60 T ºC - 25,47.085,23.265,2.525,18.3,4.57,0.11,0,0.625,0,0,0,0,,3.485,,225,225,,,,972,760.5,1732.5,2.8,2.65,192.8571429,11.50%,30.00%,59%,77.14285714,8,0.6,0.4,2.6,3.9,0.4,0,0.04,18,176.0785714,,25,1,30,,47.5817,,,,,,47.5817,,,,,,,,,,,,,,,,,,,185,,171.4577143
1435,[99],FA-70 GGBS- 30 B-360 AGG/B-5.18 ALK/B-0.45 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,252,108,,,,1090.8,774,1864.8,2.8,2.65,115.7142857,11.50%,30.00%,59%,46.28571429,8,0.45,0.4,2.6,5.2,0.3,0,0.04,14.4,107.8071429,1,60,1,30,,41.4502,,,,,,41.4502,,,,,,,,,,,,,,,,,,,95,,135.1264019
1436,[99],FA-70 GGBS- 30 B-360 AGG/B-5.18 ALK/B-0.50 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,252,108,,,,1090.8,774,1864.8,2.8,2.65,128.5714286,11.50%,30.00%,59%,51.42857143,8,0.5,0.4,2.6,5.2,0.3,0,0.04,14.4,118.8257143,1,60,1,30,,42.5076,,,,,,42.5076,,,,,,,,,,,,,,,,,,,102,,142.9065162
1437,[99],FA-70 GGBS- 30 B-360 AGG/B-5.18 ALK/B-0.55 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,252,108,,,,1090.8,774,1864.8,2.8,2.65,141.4285714,11.50%,30.00%,59%,56.57142857,8,0.55,0.4,2.6,5.2,0.4,0,0.04,14.4,129.8442857,1,60,1,30,,33.8369,,,,,,33.8369,,,,,,,,,,,,,,,,,,,115,,150.6866305
1438,[99],FA-70 GGBS- 30 B-360 AGG/B-5.18 ALK/B-0.60 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,252,108,,,,1090.8,774,1864.8,2.8,2.65,154.2857143,11.50%,30.00%,59%,61.71428571,8,0.6,0.4,2.6,5.2,0.4,0,0.04,14.4,140.8628571,1,60,1,30,,28.5498,,,,,,28.5498,,,,,,,,,,,,,,,,,,,180,,158.4667448
1439,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.45 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,135,11.50%,30.00%,59%,54,8,0.45,0.4,2.6,4.2,0.3,0,0.04,16.8,125.775,1,60,1,30,,40.4749,,,,,,40.4749,,,,,,,,,,,,,,,,,,,84,,151.9892133
1440,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.50 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,150,11.50%,30.00%,59%,60,8,0.5,0.4,2.6,4.2,0.3,0,0.04,16.8,138.63,1,60,1,30,,43.6034,,,,,,43.6034,,,,,,,,,,,,,,,,,,,100,,161.0660133
1441,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.55 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,165,11.50%,30.00%,59%,66,8,0.55,0.4,2.6,4.2,0.4,0,0.04,16.8,151.485,1,60,1,30,,31.0894,,,,,,31.0894,,,,,,,,,,,,,,,,,,,111,,170.1428133
1442,[99],FA-70 GGBS- 30 B-420 AGG/B-4.23 ALK/B-0.60 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,294,126,,,,966,810.6,1776.6,2.8,2.65,180,11.50%,30.00%,59%,72,8,0.6,0.4,2.6,4.2,0.4,0,0.04,16.8,164.34,1,60,1,30,,26.7877,,,,,,26.7877,,,,,,,,,,,,,,,,,,,154,,179.2196133
1443,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.45 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,144.6428571,11.50%,30.00%,59%,57.85714286,8,0.45,0.4,2.6,3.9,0.3,0,0.04,18,134.7589286,1,60,1,30,,38.6601,,,,,,38.6601,,,,,,,,,,,,,,,,,,,78,,160.420619
1444,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.50 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,160.7142857,11.50%,30.00%,59%,64.28571429,8,0.5,0.4,2.6,3.9,0.3,0,0.04,18,148.5321429,1,60,1,30,,44.3791,,,,,,44.3791,,,,,,,,,,,,,,,,,,,92,,170.1457619
1445,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.55 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,176.7857143,11.50%,30.00%,59%,70.71428571,8,0.55,0.4,2.6,3.9,0.4,0,0.04,18,162.3053571,1,60,1,30,,35.2288,,,,,,35.2288,,,,,,,,,,,,,,,,,,,107,,179.8709048
1446,[99],FA-70 GGBS- 30 B-450 AGG/B-3.85 ALK/B-0.60 T ºC - 60,52.295,24.571,3.215,12.58,3.242,0.154,0,0.515,0,0,0,0,,3.391,,315,135,,,,972,760.5,1732.5,2.8,2.65,192.8571429,11.50%,30.00%,59%,77.14285714,8,0.6,0.4,2.6,3.9,0.4,0,0.04,18,176.0785714,1,60,1,30,,29.5098,,,,,,29.5098,,,,,,,,,,,,,,,,,,,146,,189.5960476
1447,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.45 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,115.7142857,11.50%,30.00%,59%,46.28571429,8,0.45,0.4,2.6,5.2,0.3,0,0.04,14.4,107.8071429,1,60,1,30,,55.6193,,,,,,55.6193,,,,,,,,,,,,,,,,,,,125,,136.8544019
1448,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.50 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,128.5714286,11.50%,30.00%,59%,51.42857143,8,0.5,0.4,2.6,5.2,0.3,0,0.04,14.4,118.8257143,1,60,1,30,,57.3112,,,,,,57.3112,,,,,,,,,,,,,,,,,,,136,,144.6345162
1449,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.55 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,141.4285714,11.50%,30.00%,59%,56.57142857,8,0.55,0.4,2.6,5.2,0.4,0,0.04,14.4,129.8442857,1,60,1,30,,53.2931,,,,,,53.2931,,,,,,,,,,,,,,,,,,,142,,152.4146305
1450,[99],FA-60 GGBS- 40 B-360 AGG/B-5.18 ALK/B-0.60 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,216,144,,,,1090.8,774,1864.8,2.8,2.65,154.2857143,11.50%,30.00%,59%,61.71428571,8,0.6,0.4,2.6,5.2,0.4,0,0.04,14.4,140.8628571,1,60,1,30,,51.1782,,,,,,51.1782,,,,,,,,,,,,,,,,,,,194,,160.1947448
1451,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.45 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,135,11.50%,30.00%,59%,54,8,0.45,0.4,2.6,4.2,0.3,0,0.04,16.8,125.775,1,60,1,30,,58.8547,,,,,,58.8547,,,,,,,,,,,,,,,,,,,102,,154.0052133
1452,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.50 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,150,11.50%,30.00%,59%,60,8,0.5,0.4,2.6,4.2,0.3,0,0.04,16.8,138.63,1,60,1,30,,62.1788,,,,,,62.1788,,,,,,,,,,,,,,,,,,,115,,163.0820133
1453,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.55 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,165,11.50%,30.00%,59%,66,8,0.55,0.4,2.6,4.2,0.4,0,0.04,16.8,151.485,1,60,1,30,,58.8547,,,,,,58.8547,,,,,,,,,,,,,,,,,,,135,,172.1588133
1454,[99],FA-60 GGBS- 40 B-420 AGG/B-4.23 ALK/B-0.60 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,252,168,,,,966,810.6,1776.6,2.8,2.65,180,11.50%,30.00%,59%,72,8,0.6,0.4,2.6,4.2,0.4,0,0.04,16.8,164.34,1,60,1,30,,56.7039,,,,,,56.7039,,,,,,,,,,,,,,,,,,,170,,181.2356133
1455,[99],FA-60 GGBS- 40 B-450 AGG/B-3.85 ALK/B-0.45 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,270,180,,,,972,760.5,1732.5,2.8,2.65,144.6428571,11.50%,30.00%,59%,57.85714286,8,0.45,0.4,2.6,3.9,0.3,0,0.04,18,134.7589286,1,60,1,30,,56.732,,,,,,56.732,,,,,,,,,,,,,,,,,,,83,,162.580619
1456,[99],FA-60 GGBS- 40 B-450 AGG/B-3.85 ALK/B-0.50 T ºC - 60,49.69,23.918,2.87,15.44,3.906,0.132,0,0.57,0,0,0,0,,3.438,,270,180,,,,972,760.5,1732.5,2.8,2.65,160.7142857,11.50%,30.00%,59%,64.28571429,8,0.5,0.4,2.6,3.9,0.3,0,0.04,18,148.5321429,1,60,1,30,,61.5359,,,,,,61.5359,,,,,,,,,,,,,,,,,,,106,,172.3057619
